,Screen Name,User Name,Tweet Created At,Tweet Text,Tweet Link,User Location,Tweet Coordinates,Retweet Count,Retweeted,Favorited,Replied
734,birpendfeui,BiroPendidikan FEBUI,2019-07-16 08:07:39,"[ECEA] Pengantar Akuntansi dosen Sri Nurhayati / Dini Marina Kuliah Hari Kamis,18/7 DITIADAKAN",twitter.com/i/web/status/1151040687560900608,"Depok, West Java",,0,False,False,
735,birpendfeui,BiroPendidikan FEBUI,2019-07-11 07:53:07,https://t.co/ZPlXTFPBdd,twitter.com/i/web/status/1149225089751060481,"Depok, West Java",,0,False,False,
736,birpendfeui,BiroPendidikan FEBUI,2019-07-11 07:43:13,https://t.co/YbzISBbSrk,twitter.com/i/web/status/1149222599034937344,"Depok, West Java",,0,False,False,
737,birpendfeui,BiroPendidikan FEBUI,2019-07-08 06:24:24,"[EMU] RALAT.Manajemen Keuangan dosen I  Agung Faradynawati Kuliah Pengganti akan diberikan Hari Selasa,9/7 Jam 09..9 Ruang A.102",twitter.com/i/web/status/1148115597529702400,"Depok, West Java",,0,False,False,
738,birpendfeui,BiroPendidikan FEBUI,2019-07-08 04:20:52,"[ECEA] RALAT.Akuntansi Sektor Publik dosen Dodik Siswantoro Kuliah Hari Senin,1/7 DIIADAKAN Diganti Hari Selasa,9/7 Jam 08.00 Ruang A.113",twitter.com/i/web/status/1148084509822210048,"Depok, West Java",,0,False,False,
739,birpendfeui,BiroPendidikan FEBUI,2019-07-08 03:51:58,"[ECEA] Akuntansi Sektor Publik dosen Dodik Siswantoro Kuliah Hari Senin,1/7 DIIADAKAN Diganti Hari Selasa,9/7 Jam 08.00 Ruang A.105",twitter.com/i/web/status/1148077237368832000,"Depok, West Java",,0,False,False,
740,birpendfeui,BiroPendidikan FEBUI,2019-07-05 03:47:19,"[ECIE] Matematika Ekonomi dan Bisnis dosen Emy Nurmayanti Kuliah Pengganti akan diberikan Hari Senin,8/7 dan Kamis,11/7, jam 11.00 Ruang A.105",twitter.com/i/web/status/1146988905394139136,"Depok, West Java",,0,False,False,
741,birpendfeui,BiroPendidikan FEBUI,2019-07-04 03:52:06,"[ECMU] Pengantar Manajemen Sains dosen Rizki Luxianto Kuliah Hari Kamis, 4/7 DITIADAKAN",twitter.com/i/web/status/1146627722359136256,"Depok, West Java",,0,False,False,
742,birpendfeui,BiroPendidikan FEBUI,2019-07-03 08:58:05,"[ECMU] Pengantar Manajemen Sains dosen Rizki Luxianto Kuliah Pengganti akan diberikan Hari Kamis, Jam 11.00 Ruang A.102",twitter.com/i/web/status/1146342337783582720,"Depok, West Java",,0,False,False,
743,birpendfeui,BiroPendidikan FEBUI,2019-07-02 08:14:59,"[ECMU] Manajemen  Keuangan dosen I.A.A Faradynawati Kuliah Pengganti akan diberikan Hari Rabu,10/7 Jam 11.00 Ruang.A.102",twitter.com/i/web/status/1145969102680281088,"Depok, West Java",,0,False,False,
744,birpendfeui,BiroPendidikan FEBUI,2019-07-02 08:12:50,"[ECMU] Pengantar Manajemen dosen Gita Gayatri Kuliah Pengganti akan diberikan Hari Rabu,3/7 Jam 11.00 Ruang Dept.manajemen",twitter.com/i/web/status/1145968558486118400,"Depok, West Java",,0,False,False,
745,birpendfeui,BiroPendidikan FEBUI,2019-06-24 04:09:08,"[ECEA] Akuntansi Setor Publik dosen Dodik Siswantoro/ Nanda Ayu Kuliah Hari Senin,24/6 Jam 08.00 DIUNDUR Menjadi Jam.13.00 Ruang A.105
 
                                                                                                  0",twitter.com/i/web/status/1143008128809594880,"Depok, West Java",,0,False,False,
746,birpendfeui,BiroPendidikan FEBUI,2019-06-24 01:23:45,"[ECEA] Akuntansi Setor Publik dosen Dodik Siswantoro/ Nanda Ayu Kuliah Hari Senin,23/6 Jam 08.00 DIUNDUR Menjadi Jam.13.00 Ruang A.105",twitter.com/i/web/status/1142966509498589185,"Depok, West Java",,0,False,False,
747,birpendfeui,BiroPendidikan FEBUI,2019-06-14 08:46:29,https://t.co/lp6ufdh3HV,twitter.com/i/web/status/1139454047285497858,"Depok, West Java",,0,False,False,
748,birpendfeui,BiroPendidikan FEBUI,2019-06-14 08:46:18,https://t.co/W9jVIKaqX3,twitter.com/i/web/status/1139454001244598276,"Depok, West Java",,0,False,False,
749,birpendfeui,BiroPendidikan FEBUI,2019-06-14 08:46:04,https://t.co/voPZ9ssdWw,twitter.com/i/web/status/1139453942633390080,"Depok, West Java",,0,False,False,
750,birpendfeui,BiroPendidikan FEBUI,2019-05-22 01:26:16,https://t.co/K5ATbte6fh,twitter.com/i/web/status/1131008340421537793,"Depok, West Java",,0,False,False,
751,birpendfeui,BiroPendidikan FEBUI,2019-05-21 13:01:28,https://t.co/Rs4ceHZFak,twitter.com/i/web/status/1130820905691635713,"Depok, West Java",,0,False,False,
752,birpendfeui,BiroPendidikan FEBUI,2019-05-21 03:32:18,https://t.co/tDB5rQTBSL,twitter.com/i/web/status/1130677672277729280,"Depok, West Java",,0,False,False,
753,birpendfeui,BiroPendidikan FEBUI,2019-05-20 02:35:12,TATA TERTIB UAS SEMESTER GENAP 2018/2019 https://t.co/SjtJg6q060,twitter.com/i/web/status/1130300912101052416,"Depok, West Java",,0,False,False,
754,birpendfeui,BiroPendidikan FEBUI,2019-05-20 02:29:08,https://t.co/t2kuN9U6rR,twitter.com/i/web/status/1130299385152098305,"Depok, West Java",,0,False,False,
755,birpendfeui,BiroPendidikan FEBUI,2019-05-20 02:28:51,https://t.co/LbFPRIyPKY,twitter.com/i/web/status/1130299314369060864,"Depok, West Java",,0,False,False,
756,birpendfeui,BiroPendidikan FEBUI,2019-05-20 02:28:30,https://t.co/ieHIBTxFmw,twitter.com/i/web/status/1130299226175356929,"Depok, West Java",,0,False,False,
757,birpendfeui,BiroPendidikan FEBUI,2019-05-18 01:24:42,"[ECIE} Ekonomi Pendagangan Internasional dosen Marie Elka Pangestu / Jose Rizal Kuliah Pengganti akan diberikan Hari Sabtu,18/5 Jam 09.00 Ruang A.112",twitter.com/i/web/status/1129558397064343554,"Depok, West Java",,0,False,False,
758,birpendfeui,BiroPendidikan FEBUI,2019-05-17 07:12:13,"[ECIE] Makro 1 dosen Team (Semua Kelas) KULIAH UMUM akan diberikan Hari Sabtu,18/5 Jam 08.00 Ruang Auditorium",twitter.com/i/web/status/1129283463708848128,"Depok, West Java",,0,False,False,
759,birpendfeui,BiroPendidikan FEBUI,2019-05-17 01:38:57,"PENGUMUMAN SEMESTER PENDEK 2019
Bagi Mhs yg ingin mengikuti SP sdh bisa regol mulai saat ini. SP HANYA DIPERBOLEHKAN UTK MHS YG MENGULANG/tertinggal sequence. Terlampir jadwal registrasi, perkulihan dan ujian. Daftar matakuliah yg ditawarkan sdh tayang di SIAK-NG. Tks https://t.co/eBWW5cHZVZ",twitter.com/i/web/status/1129199594913460224,"Depok, West Java",,0,False,False,
760,birpendfeui,BiroPendidikan FEBUI,2019-05-17 00:53:23,"[ECAU] Pengauditan dan Asurans 2 dosen Agung Nugroho, kuliah hari Jumat, 17/5 jam 14.00 TETAP DI ADAKAN.",twitter.com/i/web/status/1129188126113447936,"Depok, West Java",,0,False,False,
761,birpendfeui,BiroPendidikan FEBUI,2019-05-16 07:58:17,"[ECFE} APEB dosen Mulia Hamanangan, kuliah pengganti akan diberikan hari Jumat, 17/5 jam 11.00 R. A.109",twitter.com/i/web/status/1128932668639330304,"Depok, West Java",,0,False,False,
762,birpendfeui,BiroPendidikan FEBUI,2019-05-16 06:57:53,https://t.co/fAIsAcBCX2,twitter.com/i/web/status/1128917468263485440,"Depok, West Java",,0,False,False,
763,birpendfeui,BiroPendidikan FEBUI,2019-05-16 06:53:19,https://t.co/nFnpFgVFaB,twitter.com/i/web/status/1128916317531041793,"Depok, West Java",,0,False,False,
764,birpendfeui,BiroPendidikan FEBUI,2019-05-16 04:06:56,"[ECAU] Pengauditan dan Asurans 2 dosen Agung Nugroho, kuliah hari Jumat, 17/5 DITIADAKAN diganti hari hari Sabtu, 18/5 jam 14.00 R. (2 sesi) R. Istama",twitter.com/i/web/status/1128874446872227840,"Depok, West Java",,0,False,False,
765,birpendfeui,BiroPendidikan FEBUI,2019-05-15 07:22:17,"KULIAH UMUM PERPAJAKAN 1
Hari,Sabtu 18 Mei 19
jam ; 12.30-15.00
tempat ; Auditorium, FEB UI 
pembicara; Muh.Sofjan, Ph.D. (pusdiklat BEA CUKAI)
seluruh Mhs mata kuliah DIWAJIBKAN HADIR.
Mhs DIWAJIBKAN membuat catatan atas presentasi pembicara. dikumpul ke ketua kls pd hari itu jg",twitter.com/i/web/status/1128561219663613953,"Depok, West Java",,0,False,False,
766,birpendfeui,BiroPendidikan FEBUI,2019-05-15 04:22:30,"Ralat [ECAU] PKM dosen Fachrul Ismaeni kuliah pengganti akan diberikan hari Jumat, 17/5 jam 14.00 R. A.106",twitter.com/i/web/status/1128515975660261376,"Depok, West Java",,0,False,False,1128497833437540352
767,birpendfeui,BiroPendidikan FEBUI,2019-05-15 04:15:31,"Ralat [ECMU] Manajemen Distribusi dosen Anna Amaliyah Agus kuliah pengganti akan diberikan hari Sabtu, 18/5 jam 08.00 R. A.113",twitter.com/i/web/status/1128514218695774208,"Depok, West Java",,0,False,False,1128504084300992515
768,birpendfeui,BiroPendidikan FEBUI,2019-05-15 04:13:05,"[ECAU] Teori Akuntansi Keuangan (A) dosen Fitriany kuliah pengganti akan diberikan hari Kamis, 16/5 jam 11.00 R. A.313",twitter.com/i/web/status/1128513606478221313,"Depok, West Java",,0,False,False,
769,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:35:14,"[ECMU] Manajemen Distribusi dosen Anna Amaliyah Agus, kuliah pengganti akan diberikan  hari sabtu, 18/5 jam 10.00 R. A.113",twitter.com/i/web/status/1128504084300992515,"Depok, West Java",,0,False,False,
770,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:34:06,"[ECIE] SPPEI (B) dosen Banu Muhammad kuliah pengganti akan diberikan hari Sabtu, 18/5 jam 10.00 R. A.102",twitter.com/i/web/status/1128503796643057664,"Depok, West Java",,0,False,False,
771,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:32:34,"[ECAU] Audit Internal dosen Mahdan Ibrahim kuliah pengganti akan diberikan hari Sabtu, 18/5 jam 11.00 (2 sesi) R. A.101",twitter.com/i/web/status/1128503411861639169,"Depok, West Java",,0,False,False,
772,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:10:24,"Ralat ECMU] Pengambilan Keputusan Manajerial dosen Fahrul Ismaeni, kuliah pengganti akan diberikan hari Jumat, 17/5 jam 14.00 R. A.107",twitter.com/i/web/status/1128497833437540352,"Depok, West Java",,0,False,False,1128496926897262592
773,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:06:48,"[ECMU] Pengambilan Keputusan Manajerial dosen Ismaeni kuliah pengganti akan diberikan hari Jumat, 17/5 jam 14.00 R. A.104",twitter.com/i/web/status/1128496926897262592,"Depok, West Java",,0,False,False,
774,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:05:28,"[ECEU] Makroekonomi 2 dosen Ari Kuncoro kuliah pengganti akan diberikan hari Jumat, 17/5 jam 16.00 R. A.112",twitter.com/i/web/status/1128496591478747138,"Depok, West Java",,0,False,False,
775,birpendfeui,BiroPendidikan FEBUI,2019-05-15 03:04:12,"[ECIE] PKPI dosen Tika Arundina kuliah pengganti akan diberikan hari Jumat, 17/5 jam 08.00 R. B.104",twitter.com/i/web/status/1128496270908231681,"Depok, West Java",,0,False,False,
776,birpendfeui,BiroPendidikan FEBUI,2019-05-15 02:29:19,"[ECEA] PKBTPA dosen Wardatul Adawiyah Kuliah Pengganti Akan diberikan Hari Rabu,15/5 Jam 16.30 Ruang. A.113",twitter.com/i/web/status/1128487493433810944,"Depok, West Java",,0,False,False,
777,birpendfeui,BiroPendidikan FEBUI,2019-05-15 01:25:32,"[ECEA] PKBTPA dosen Wasilah Kuliah Akan diberikan Hari Rabu,15/5 (DIMAJUKAN Menjadi )Jam 10.30 Ruang B.107",twitter.com/i/web/status/1128471443354689536,"Depok, West Java",,0,False,False,
778,birpendfeui,BiroPendidikan FEBUI,2019-05-14 01:10:15,"[ECEI] RALAT. BEI (D) dosen Ainul Huda Kuliah PENGGANTI akan diberikan Selasa,14/5 Jam 08.00 Ruang A.313",twitter.com/i/web/status/1128105206351159296,"Depok, West Java",,0,False,False,
779,birpendfeui,BiroPendidikan FEBUI,2019-05-13 08:10:55,"[ECEI] BEI dosen Ainul Huda Kuliah PENGGANTI akan diberikan Selasa,14/5 Jam 08.00 Ruang A.313",twitter.com/i/web/status/1127848684111032320,"Depok, West Java",,0,False,False,
780,birpendfeui,BiroPendidikan FEBUI,2019-05-13 08:09:13,"[ECIE] ESDAL dosen Tezza Napitupulu Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 16.30 Ruang A.107",twitter.com/i/web/status/1127848256250138625,"Depok, West Java",,0,False,False,
781,birpendfeui,BiroPendidikan FEBUI,2019-05-13 07:40:09,"[ECAU] Akuntansi Manajemen dosen Dyah Setyaningrum, kuliah pengganti akan diberikan hari Selasa, 14/5 jam 14.00 R. Interaktif Dept EAK",twitter.com/i/web/status/1127840942138974208,"Depok, West Java",,0,False,False,
782,birpendfeui,BiroPendidikan FEBUI,2019-05-13 07:09:26,"[ECAU] Perpajakan 1 dosen Muslimin kuliah pengganti akan diberikan hari Jumat, 17/5 jam 14.00 R. A.203",twitter.com/i/web/status/1127833213911486465,"Depok, West Java",,0,False,False,
783,birpendfeui,BiroPendidikan FEBUI,2019-05-13 06:49:52,"[ECAU] Akuntansi Keuangan Lanjutan 2 dosen Taufik Hidayat / Nurul Husnah, kuliah pengganti akan diberikan hari Selasa, 14/5 jam 16.30 R. A.205",twitter.com/i/web/status/1127828289655951360,"Depok, West Java",,0,False,False,
784,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:32:10,"[ECEU] Analisis Kebijakan Publik dosen Fauziah, kuliah pengganti akan diberikan hari Kamis, 16/5 jam 16.30 R. A.112",twitter.com/i/web/status/1127793633770389504,"Depok, West Java",,0,False,False,
785,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:31:21,"[ECAU] Akuntansi Keuangan 2 (D) dosen Rallyati kuliah pengganti akan diberikan hari Kamis, 16/5 jam 14.00 R. A.103",twitter.com/i/web/status/1127793428882812928,"Depok, West Java",,0,False,False,
786,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:30:34,"[ECMU] Pelatihan dan Pengembangan SDM dosen Niken Ardiyanti kuliah pengganti akan diberikan hari Kamis, 16/5 jam 11.00 R. A.209",twitter.com/i/web/status/1127793231968661504,"Depok, West Java",,0,False,False,
787,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:29:16,"[ECFE] MPK BHs Inggris dosen Neneng N. kuliah pengganti akan diberikan hari Rabu, 15/5 jam 08.00 R. B.109",twitter.com/i/web/status/1127792903152029696,"Depok, West Java",,0,False,False,
788,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:28:17,"[ECMU] Disain Organisasi dosen Elok Savitri P., kuliah pengganti akan diberikan hari Selasa, 14.5 jam 14.00 R. A.306",twitter.com/i/web/status/1127792655549657094,"Depok, West Java",,0,False,False,
789,birpendfeui,BiroPendidikan FEBUI,2019-05-13 04:16:07,"[ECIE] Takaful Re Takaful dosen Perata Wulandari kuliah pengganti akan diberikan hari Senin, 13/5 jam 14.00 R. A.113",twitter.com/i/web/status/1127789595309924352,"Depok, West Java",,0,False,False,
790,birpendfeui,BiroPendidikan FEBUI,2019-05-13 02:32:22,"[ECIE] Mikro 1 dosen Lidya Napitupulu Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 17.00 Ruang A.107",twitter.com/i/web/status/1127763484224016384,"Depok, West Java",,0,False,False,
791,birpendfeui,BiroPendidikan FEBUI,2019-05-13 02:31:56,"[ECIE] Mikro 1 dosen Lidya Napitupulu Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 11.00 Ruang A.107",twitter.com/i/web/status/1127763378024271872,"Depok, West Java",,0,False,False,
792,birpendfeui,BiroPendidikan FEBUI,2019-05-13 01:24:20,"[ECIE] Mikroekonmi  (F) dosen Syarifah Liza Munira Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 11.00 Ruang A.207",twitter.com/i/web/status/1127746365893660672,"Depok, West Java",,0,False,False,
793,birpendfeui,BiroPendidikan FEBUI,2019-05-13 01:22:48,"[ECMU] Manajemen Operesi (F) dosen Riqiah Insanita Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 10.30 Ruang A.206",twitter.com/i/web/status/1127745980441325569,"Depok, West Java",,0,False,False,
794,birpendfeui,BiroPendidikan FEBUI,2019-05-13 01:21:21,"[ECIE] ESDMK dosen Padang Wicaksono Kuliah Pengganti akan diberikan Hari Senin,13/5 Jam 08.00 Ruang A.318",twitter.com/i/web/status/1127745612261122048,"Depok, West Java",,0,False,False,
795,birpendfeui,BiroPendidikan FEBUI,2019-05-11 02:55:57,"[ECIE]Mikroekonomi dosen Tirta Hidayat kuliah Pengganti Akan diberikan Hari Senin,13/5 jam 11.00 Ruang A.111",twitter.com/i/web/status/1127044643718230018,"Depok, West Java",,0,False,False,
796,birpendfeui,BiroPendidikan FEBUI,2019-05-10 08:07:57,"[ECIE} Makroekonomi 2 dosen Beta Yulianita G Kuliah Pengganti akan diberikan Hari Sabtu,11/5 Jam 09.00 Ruang A.103",twitter.com/i/web/status/1126760772577529857,"Depok, West Java",,0,False,False,
797,birpendfeui,BiroPendidikan FEBUI,2019-05-10 08:01:15,"[ECMU] Motivasi Kepuasan Kerja dosen Ayu Aprilianti kuliah pengganti akan diberikan hari Selasa, 14/5 jam 13.30 R. A.306",twitter.com/i/web/status/1126759088778432513,"Depok, West Java",,0,False,False,
798,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:36:29,"[ECAU] Teori akuntansi Keuangan dosen Evony Silvino, kuliah pengganti akan diberikan hari Senin, 13/5 jam 11.00 R. A.212",twitter.com/i/web/status/1126752854121652227,"Depok, West Java",,0,False,False,
799,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:28:58,"[ECMU] Perencanaan Media Periklanan dosen Sumiyarto / Ira Iriyanti kuliah hari Jumat, 17/5 jam 08.00 (2 sesi) R. A.108",twitter.com/i/web/status/1126750965162364930,"Depok, West Java",,0,False,False,
800,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:24:55,"[ECMU] Manajemen Portfolio dosen Cinthia Apriani, kuliah akan diberikan hari Jumat, 17/5 jam 07.00 R. A.205 (2 sesi)",twitter.com/i/web/status/1126749944654598144,"Depok, West Java",,0,False,False,
801,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:16:20,"[ECMU] Bisnis Ekonomi Indonesia dosen Shalahudin Haikal kuliah pengganti akan diberikan hari Selasa, 14/5 jam 16.00 R. A.209",twitter.com/i/web/status/1126747785737277440,"Depok, West Java",,0,False,False,
802,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:12:15,"[ECIE] Ekonomi Pembangunan Islam dosen Jossy P. Moeis kuliah pengganti akan diberikan hari Rabu, 15/5 jam 08.00 R. B.109",twitter.com/i/web/status/1126746756044058627,"Depok, West Java",,0,False,False,
803,birpendfeui,BiroPendidikan FEBUI,2019-05-10 07:10:28,"[ECMU] Manajemen Operasi dosen Rizqiah Insanita kuliah pengganti akan diberikan hari Senin, 13/5 jam 08.00 R. A.205",twitter.com/i/web/status/1126746309652647937,"Depok, West Java",,0,False,False,
804,birpendfeui,BiroPendidikan FEBUI,2019-05-10 06:15:52,"[ECMU] Manajemen Treasuri dosen Maria Ulpa kuliah pengganti akan diberikan hari Senin, 13/5 jam 16.30 R. A.108",twitter.com/i/web/status/1126732569184063488,"Depok, West Java",,0,False,False,
805,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:41:37,"[ECIE] PKPI dosen Fenny Rosmanita kuliah pengganti akan diberikan hari Selasa, 14/5 jam 11.00 R. B.104",twitter.com/i/web/status/1126678651833962498,"Depok, West Java",,0,False,False,
806,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:40:32,"[ECFE] Koperasi dosen Emy Nurmayanti Kuliah Hari Jum'at,10/5 DITIADAKAN Diganti Hari Jum'at,17/5 jam 14.00 Ruang A.208",twitter.com/i/web/status/1126678378126274560,"Depok, West Java",,0,False,False,
807,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:31:47,"[ECEU] Makroekonomi 1 dosen Shauqie Azar kuliah pengganti akan diberikan hari Senin, 13/5 jam 09.00 R. A.112",twitter.com/i/web/status/1126676177026830336,"Depok, West Java",,0,False,False,
808,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:29:04,"[ECIE] Akuntansi Islam dosen Wasilah kuliah pengganti akan diberikan hari Senin, 13/5 jam 14.00 R. A.102",twitter.com/i/web/status/1126675490582884352,"Depok, West Java",,0,False,False,
809,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:12:10,"[ECMU] Bisnis Ekonomi Indonesia (C) dosen Fandis Ekyawan kuliah pengganti akan diberikan hari Rabu, 15/5 jam 11.00 R. A.209",twitter.com/i/web/status/1126671237051060224,"Depok, West Java",,0,False,False,
810,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:10:58,"[Sistem Ekonomi Islam dosen Jossy P. Moeis kuliah pengganti akan diberikan hari Selasa, 14/5 jam 16.30 R. B.111",twitter.com/i/web/status/1126670937217089536,"Depok, West Java",,0,False,False,
811,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:10:06,"[ECMU] Bisnis Ekonomi Indonesia (F &amp; C) dosen Ainul Huda kuliah pengganti akan diberikan hari Rabu, 15/5 jam 08.00 R. A.302",twitter.com/i/web/status/1126670717875920896,"Depok, West Java",,0,False,False,
812,birpendfeui,BiroPendidikan FEBUI,2019-05-10 02:04:16,"[ECAU] Akuntansi Manajemen dosen Dwi Hartanti kuliah pengganti akan diberikan hari Rabu, 15/5 jam 11.00 R. A.203",twitter.com/i/web/status/1126669251107069952,"Depok, West Java",,0,False,False,
813,birpendfeui,BiroPendidikan FEBUI,2019-05-10 01:57:44,"[[ECAU] Big Data dosen Annisa kuliah pengganti akan diberikan hari Jumat, 10/5 jam 10.30 R. A.104",twitter.com/i/web/status/1126667608269320192,"Depok, West Java",,0,False,False,
814,birpendfeui,BiroPendidikan FEBUI,2019-05-09 07:44:21,"[ECEU] Ekonomi Keuangan Internasional dosen Fithra Faisal, kuliah pengganti akan diberikan hari Selasa, 14/5 jam 08.00 R. A.203",twitter.com/i/web/status/1126392447267770368,"Depok, West Java",,0,False,False,
815,birpendfeui,BiroPendidikan FEBUI,2019-05-09 06:54:30,"[ECAU] Perpajakan 1 dosen MOnica Sidjabat, kuliah pengganti akan diberikan hari Sabtu, 11/5 jam 09.00 R. A.107",twitter.com/i/web/status/1126379903354527744,"Depok, West Java",,0,False,False,
816,birpendfeui,BiroPendidikan FEBUI,2019-05-09 06:51:44,"[ECMU] Manajemen Operasi dosen Akhir Matua, kuliah pengganti akan diberikan hari Jumat, 10/5 jam 16.30 R. A.109",twitter.com/i/web/status/1126379207821381632,"Depok, West Java",,0,False,False,
817,birpendfeui,BiroPendidikan FEBUI,2019-05-09 06:49:28,"[ECAU] Akuntansi Manajemen dosen Dwi Hartanti kuliah hari JUmat, 10/5 jam 08.00 R. A.106 (2 sesi)",twitter.com/i/web/status/1126378634350977024,"Depok, West Java",,0,False,False,
818,birpendfeui,BiroPendidikan FEBUI,2019-05-09 06:48:18,"[ECFE] MPK Bhs Inggris dosen Iris Tutuarima, kuliah pengganti akan diberikan hari Kamis, 9/5 jam 13.30 R. B.102",twitter.com/i/web/status/1126378340556738560,"Depok, West Java",,0,False,False,
819,birpendfeui,BiroPendidikan FEBUI,2019-05-08 06:46:41,"[ECEU] Pengantar Ekonometrika dosen Riyanto / Prani kuliah pengganti akan diberikan hari Senin, 13/5 jam 14.00 R. A.108",twitter.com/i/web/status/1126015546363793410,"Depok, West Java",,0,False,False,
820,birpendfeui,BiroPendidikan FEBUI,2019-05-08 06:41:30,"[ECMU] Kewirausahaan dosen NIning I. Susilo, kuliah pengganti akan diberikan hari Sabtu, 11/5 jam 08.00 R. A.111",twitter.com/i/web/status/1126014242698567680,"Depok, West Java",,0,False,False,
821,birpendfeui,BiroPendidikan FEBUI,2019-05-08 06:38:51,"[ECMU] Manajemen Keuangan (E) dosen Zuliani Dalimunthe, kuliah pengganti akan diberikan hari Sabtu, 11/5 jam 09.00 (2 sesi) R. A.110",twitter.com/i/web/status/1126013574768234496,"Depok, West Java",,0,False,False,
822,birpendfeui,BiroPendidikan FEBUI,2019-05-08 04:00:15,"[ECFE] MPK Bhs Inggris (L) dosen Rahmarni S., kuliah pengganti akan diberikan hari Senin, 13/5 jam 13.30 R. B.111",twitter.com/i/web/status/1125973664208265216,"Depok, West Java",,0,False,False,
823,birpendfeui,BiroPendidikan FEBUI,2019-05-08 03:51:09,"[ECEU] Mikroekonomi 1 dosen Rima Prima Artha, kuliah pengganti akan diberikan hari Sabtu, 11/5 jam 08.00 R. A.113",twitter.com/i/web/status/1125971371253567488,"Depok, West Java",,0,False,False,
824,birpendfeui,BiroPendidikan FEBUI,2019-05-08 03:22:52,"[ECMU] Standar Etika &amp; Profesi dosen Dwi Widiastri, kuliah pengganti akan diberikan hari Selasa, 14/5 jam 09.00 A.101",twitter.com/i/web/status/1125964253247098881,"Depok, West Java",,0,False,False,
825,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:57:22,"Ralat[ECMU] PHL dosen Gita Gayatri kuliah pengganti akan diberikan hari Kamis, 9/5 jam 14.00 R. B.110",twitter.com/i/web/status/1125957836393967616,"Depok, West Java",,0,False,False,1125951021207810048
826,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:40:32,"[ECAU] Sistem Informasi Akuntansi dosen Slamet Wibowo, kuliah pengganti akan diberikan hari Selasa, 14/5 jam 14.00 (2 sesi) R. A.104",twitter.com/i/web/status/1125953601837211648,"Depok, West Java",,0,False,False,
827,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:38:59,"[ECEU] Analisis Tehnik Demografi dosen Omas Bulan S. kuliah pengganti akan diberikan hari Selasa, 14/5 jam 08.00 R. A.106",twitter.com/i/web/status/1125953212454850561,"Depok, West Java",,0,False,False,
828,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:37:59,"[ECFE] APEB dosen Dwi Widiastri kuliah pengganti akan diberikan hari Selasa, 14/5 jam 14.00 (2 sesi) R. A.113",twitter.com/i/web/status/1125952959559262208,"Depok, West Java",,0,False,False,
829,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:36:56,"[ECEU] Pengantar Ekonomi 2 dosen Dwini Handayani, kuliah pengganti akan diberikan hari Rabu, 15/5 jam 16.30 R. A.102",twitter.com/i/web/status/1125952696068890626,"Depok, West Java",,0,False,False,
830,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:35:52,"[ECAU] akuntansi Keuangan 2 dosen Agustin Setyaningrum, kuliah pengganti akan diberikan hari Rabu, 15/5 jam 16.00 R. A.101",twitter.com/i/web/status/1125952428803674112,"Depok, West Java",,0,False,False,
831,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:32:58,"[ECFE] MPK Bhasa Inggris (G) kuliah pengganti akan diberikan hari Jumat, 10/5 jam 16.30 R. B.102",twitter.com/i/web/status/1125951696805351424,"Depok, West Java",,0,False,False,
832,birpendfeui,BiroPendidikan FEBUI,2019-05-08 02:31:56,"[ECFE] MPK Bahasa INggris dosen Iris Tutuarima kuliah pengganti akan diberikan hari Jumat, 10/5 jam 10.30 R. B.102",twitter.com/i/web/status/1125951435688955904,"Depok, West Java",,0,False,False,
